,Unnamed: 0.1,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),KEYCODE&DATE,DATE_RD,CODE,COUNTRY,DATE_CD,HDI,Country_CD,European Union,Area (km²),European Single Market,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
1246,9431,TCD,Chad,2020-04-22,34.0,,88.89,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-04-22,2020-04-22,TCD,Chad,2020-04-22,0.404,Bulgaria,Member,110994.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,,12.8,4.0,,All_Others,11.0,,True
1247,9438,TCD,Chad,2020-04-29,52.0,2.0,88.89,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-04-29,2020-04-29,TCD,Chad,2020-04-29,0.404,Bulgaria,Member,110994.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.0,12.8,4.0,,All_Others,18.0,,True
1248,9445,TCD,Chad,2020-05-06,170.0,17.0,88.89,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-05-06,2020-05-06,TCD,Chad,2020-05-06,0.404,Bulgaria,Member,110994.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.1,12.8,4.0,,All_Others,118.0,15.0,True
1249,9452,TCD,Chad,2020-05-13,357.0,40.0,87.04,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-05-13,2020-05-13,TCD,Chad,2020-05-13,0.404,Bulgaria,Member,110994.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.1,12.8,4.0,,All_Others,187.0,23.0,True
1250,9459,TCD,Chad,2020-05-20,545.0,56.0,74.07,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-05-20,2020-05-20,TCD,Chad,2020-05-20,0.404,Bulgaria,Member,110994.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.0,0.0,0.1,12.8,4.0,,All_Others,188.0,16.0,True
1251,9466,TCD,Chad,2020-05-27,700.0,62.0,74.07,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-05-27,2020-05-27,TCD,Chad,2020-05-27,0.404,Bulgaria,Member,110994.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.0,0.0,0.1,12.8,4.0,,All_Others,155.0,6.0,True
1252,9473,TCD,Chad,2020-06-03,803.0,66.0,74.07,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-06-03,2020-06-03,TCD,Chad,2020-06-03,0.404,Bulgaria,Member,110994.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.0,0.0,0.1,12.8,4.0,,All_Others,103.0,4.0,True
1253,9480,TCD,Chad,2020-06-10,844.0,71.0,74.07,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-06-10,2020-06-10,TCD,Chad,2020-06-10,0.404,Bulgaria,Member,110994.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.0,0.0,0.1,12.8,4.0,,All_Others,41.0,5.0,True
1254,9487,TCD,Chad,2020-06-17,853.0,74.0,74.07,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-06-17,2020-06-17,TCD,Chad,2020-06-17,0.404,Bulgaria,Member,110994.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.0,0.0,0.1,12.8,4.0,,All_Others,9.0,3.0,True
1255,9494,TCD,Chad,2020-06-24,860.0,74.0,74.07,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-06-24,2020-06-24,TCD,Chad,2020-06-24,0.404,Bulgaria,Member,110994.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.0,0.0,0.1,12.8,4.0,,All_Others,7.0,0.0,True
1260,9529,TCD,Chad,2020-07-29,926.0,75.0,70.37,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-07-29,2020-07-29,TCD,Chad,2020-07-29,0.404,Bulgaria,Member,110994.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.0,0.0,0.1,12.8,4.0,,All_Others,37.0,0.0,True
1268,9585,TCD,Chad,2020-09-23,1155.0,81.0,73.15,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-09-23,2020-09-23,TCD,Chad,2020-09-23,0.404,Bulgaria,Member,110994.0,Member,2020-09-23,38,Sep,Wednesday,267,20200923,True,0.0,0.0,0.1,12.8,4.0,,All_Others,68.0,0.0,True
1269,9592,TCD,Chad,2020-09-30,1193.0,85.0,76.85,16425859,1768.153,0.404,Chad,1284000.0,TCD2020-09-30,2020-09-30,TCD,Chad,2020-09-30,0.404,Bulgaria,Member,110994.0,Member,2020-09-30,39,Sep,Wednesday,274,20200930,True,0.0,0.0,0.1,12.8,4.0,,All_Others,38.0,4.0,True
1273,9632,CHL,Chile,2020-03-25,922.0,2.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-03-25,2020-03-25,CHL,Chile,2020-03-25,0.843,Bulgaria,Member,110994.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,0.0,25.3,4.0,,All_Others,721.0,,True
1274,9639,CHL,Chile,2020-04-01,2738.0,12.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-04-01,2020-04-01,CHL,Chile,2020-04-01,0.843,Bulgaria,Member,110994.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,25.3,4.0,,All_Others,1816.0,10.0,True
1275,9646,CHL,Chile,2020-04-08,5116.0,43.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-04-08,2020-04-08,CHL,Chile,2020-04-08,0.843,Bulgaria,Member,110994.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,25.3,4.0,,All_Others,2378.0,31.0,True
1276,9653,CHL,Chile,2020-04-15,7917.0,92.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-04-15,2020-04-15,CHL,Chile,2020-04-15,0.843,Bulgaria,Member,110994.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,25.3,4.0,,All_Others,2801.0,49.0,True
1277,9660,CHL,Chile,2020-04-22,10832.0,147.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-04-22,2020-04-22,CHL,Chile,2020-04-22,0.843,Bulgaria,Member,110994.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,0.0,25.3,4.0,,All_Others,2915.0,55.0,True
1278,9667,CHL,Chile,2020-04-29,14365.0,207.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-04-29,2020-04-29,CHL,Chile,2020-04-29,0.843,Bulgaria,Member,110994.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.0,25.3,4.0,,All_Others,3533.0,60.0,True
1279,9674,CHL,Chile,2020-05-06,22016.0,275.0,73.15,19116209,22767.037,0.843,Chile,756950.0,CHL2020-05-06,2020-05-06,CHL,Chile,2020-05-06,0.843,Bulgaria,Member,110994.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.0,25.3,4.0,,All_Others,7651.0,68.0,True
1280,9681,CHL,Chile,2020-05-13,31721.0,335.0,75.93,19116209,22767.037,0.843,Chile,756950.0,CHL2020-05-13,2020-05-13,CHL,Chile,2020-05-13,0.843,Bulgaria,Member,110994.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.0,25.3,4.0,,All_Others,9705.0,60.0,True
1281,9688,CHL,Chile,2020-05-20,49579.0,509.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-05-20,2020-05-20,CHL,Chile,2020-05-20,0.843,Bulgaria,Member,110994.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.1,0.0,0.0,25.3,4.0,,All_Others,17858.0,174.0,True
1282,9695,CHL,Chile,2020-05-27,77961.0,806.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-05-27,2020-05-27,CHL,Chile,2020-05-27,0.843,Bulgaria,Member,110994.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.1,0.0,0.0,25.3,4.0,,All_Others,28382.0,297.0,True
1283,9702,CHL,Chile,2020-06-03,108686.0,1188.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-06-03,2020-06-03,CHL,Chile,2020-06-03,0.843,Bulgaria,Member,110994.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.1,0.0,0.0,25.3,4.0,,All_Others,30725.0,382.0,True
1284,9709,CHL,Chile,2020-06-10,142759.0,2283.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-06-10,2020-06-10,CHL,Chile,2020-06-10,0.843,Bulgaria,Member,110994.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.2,0.0,0.0,25.3,4.0,,All_Others,34073.0,1095.0,True
1285,9716,CHL,Chile,2020-06-17,184449.0,3383.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-06-17,2020-06-17,CHL,Chile,2020-06-17,0.843,Bulgaria,Member,110994.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.2,0.0,0.0,25.3,4.0,,All_Others,41690.0,1100.0,True
1286,9723,CHL,Chile,2020-06-24,250767.0,4505.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-06-24,2020-06-24,CHL,Chile,2020-06-24,0.843,Bulgaria,Member,110994.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.3,0.0,0.0,25.3,4.0,,All_Others,66318.0,1122.0,True
1287,9730,CHL,Chile,2020-07-01,279393.0,5688.0,78.24,19116209,22767.037,0.843,Chile,756950.0,CHL2020-07-01,2020-07-01,CHL,Chile,2020-07-01,0.843,Bulgaria,Member,110994.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,0.4,0.0,0.0,25.3,4.0,,All_Others,28626.0,1183.0,True
1288,9737,CHL,Chile,2020-07-08,301019.0,6434.0,89.35,19116209,22767.037,0.843,Chile,756950.0,CHL2020-07-08,2020-07-08,CHL,Chile,2020-07-08,0.843,Bulgaria,Member,110994.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.4,0.0,0.0,25.3,4.0,,All_Others,21626.0,746.0,True
1289,9744,CHL,Chile,2020-07-15,319493.0,7069.0,89.35,19116209,22767.037,0.843,Chile,756950.0,CHL2020-07-15,2020-07-15,CHL,Chile,2020-07-15,0.843,Bulgaria,Member,110994.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.4,0.0,0.0,25.3,4.0,,All_Others,18474.0,635.0,True
1290,9751,CHL,Chile,2020-07-22,334683.0,8677.0,86.57,19116209,22767.037,0.843,Chile,756950.0,CHL2020-07-22,2020-07-22,CHL,Chile,2020-07-22,0.843,Bulgaria,Member,110994.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,0.4,0.0,0.0,25.3,4.0,,All_Others,15190.0,1608.0,True
1291,9758,CHL,Chile,2020-07-29,349800.0,9240.0,86.57,19116209,22767.037,0.843,Chile,756950.0,CHL2020-07-29,2020-07-29,CHL,Chile,2020-07-29,0.843,Bulgaria,Member,110994.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.5,0.0,0.0,25.3,4.0,,All_Others,15117.0,563.0,True
1292,9765,CHL,Chile,2020-08-05,362962.0,9745.0,89.35,19116209,22767.037,0.843,Chile,756950.0,CHL2020-08-05,2020-08-05,CHL,Chile,2020-08-05,0.843,Bulgaria,Member,110994.0,Member,2020-08-05,31,Aug,Wednesday,218,20200805,True,0.5,0.0,0.0,25.3,4.0,,All_Others,13162.0,505.0,True
1293,9772,CHL,Chile,2020-08-12,376616.0,10178.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-08-12,2020-08-12,CHL,Chile,2020-08-12,0.843,Bulgaria,Member,110994.0,Member,2020-08-12,32,Aug,Wednesday,225,20200812,True,0.5,0.0,0.0,25.3,4.0,,All_Others,13654.0,433.0,True
1294,9779,CHL,Chile,2020-08-19,388855.0,10546.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-08-19,2020-08-19,CHL,Chile,2020-08-19,0.843,Bulgaria,Member,110994.0,Member,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.5,0.0,0.0,25.3,4.0,,All_Others,12239.0,368.0,True
1295,9786,CHL,Chile,2020-08-26,400985.0,10958.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-08-26,2020-08-26,CHL,Chile,2020-08-26,0.843,Bulgaria,Member,110994.0,Member,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.5,0.0,0.0,25.3,4.0,,All_Others,12130.0,412.0,True
1296,9793,CHL,Chile,2020-09-02,413145.0,11321.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-09-02,2020-09-02,CHL,Chile,2020-09-02,0.843,Bulgaria,Member,110994.0,Member,2020-09-02,35,Sep,Wednesday,246,20200902,True,0.5,0.0,0.0,25.3,4.0,,All_Others,12160.0,363.0,True
1297,9800,CHL,Chile,2020-09-09,425541.0,11682.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-09-09,2020-09-09,CHL,Chile,2020-09-09,0.843,Bulgaria,Member,110994.0,Member,2020-09-09,36,Sep,Wednesday,253,20200909,True,0.6,0.0,0.0,25.3,4.0,,All_Others,12396.0,361.0,True
1298,9807,CHL,Chile,2020-09-16,437983.0,12040.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-09-16,2020-09-16,CHL,Chile,2020-09-16,0.843,Bulgaria,Member,110994.0,Member,2020-09-16,37,Sep,Wednesday,260,20200916,True,0.6,0.0,0.0,25.3,4.0,,All_Others,12442.0,358.0,True
1299,9814,CHL,Chile,2020-09-23,448523.0,12321.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-09-23,2020-09-23,CHL,Chile,2020-09-23,0.843,Bulgaria,Member,110994.0,Member,2020-09-23,38,Sep,Wednesday,267,20200923,True,0.6,0.0,0.0,25.3,4.0,,All_Others,10540.0,281.0,True
1300,9821,CHL,Chile,2020-09-30,461300.0,12725.0,83.8,19116209,22767.037,0.843,Chile,756950.0,CHL2020-09-30,2020-09-30,CHL,Chile,2020-09-30,0.843,Bulgaria,Member,110994.0,Member,2020-09-30,39,Sep,Wednesday,274,20200930,True,0.6,0.0,0.0,25.3,4.0,,All_Others,12777.0,404.0,True
1305,9877,CHN,China,2020-02-05,24320.0,492.0,77.31,1439323774,15308.712,0.752,China,9596960.0,CHN2020-02-05,2020-02-05,CHN,China,2020-02-05,0.752,Bulgaria,Member,110994.0,Member,2020-02-05,5,Feb,Wednesday,36,20200205,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,18326.0,360.0,True
1306,9884,CHN,China,2020-02-12,44724.0,1114.0,75.46,1439323774,15308.712,0.752,China,9596960.0,CHN2020-02-12,2020-02-12,CHN,China,2020-02-12,0.752,Bulgaria,Member,110994.0,Member,2020-02-12,6,Feb,Wednesday,43,20200212,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,20404.0,622.0,True
1307,9891,CHN,China,2020-02-19,74258.0,2008.0,75.46,1439323774,15308.712,0.752,China,9596960.0,CHN2020-02-19,2020-02-19,CHN,China,2020-02-19,0.752,Bulgaria,Member,110994.0,Member,2020-02-19,7,Feb,Wednesday,50,20200219,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,29534.0,894.0,True
1308,9898,CHN,China,2020-02-26,78159.0,2717.0,81.02,1439323774,15308.712,0.752,China,9596960.0,CHN2020-02-26,2020-02-26,CHN,China,2020-02-26,0.752,Bulgaria,Member,110994.0,Member,2020-02-26,8,Feb,Wednesday,57,20200226,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,3901.0,709.0,True
1309,9905,CHN,China,2020-03-04,80380.0,2983.0,81.02,1439323774,15308.712,0.752,China,9596960.0,CHN2020-03-04,2020-03-04,CHN,China,2020-03-04,0.752,Bulgaria,Member,110994.0,Member,2020-03-04,9,Mar,Wednesday,64,20200304,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,2221.0,266.0,True
1310,9912,CHN,China,2020-03-11,80908.0,3161.0,81.02,1439323774,15308.712,0.752,China,9596960.0,CHN2020-03-11,2020-03-11,CHN,China,2020-03-11,0.752,Bulgaria,Member,110994.0,Member,2020-03-11,10,Mar,Wednesday,71,20200311,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,528.0,178.0,True
1311,9919,CHN,China,2020-03-18,81086.0,3241.0,79.17,1439323774,15308.712,0.752,China,9596960.0,CHN2020-03-18,2020-03-18,CHN,China,2020-03-18,0.752,Bulgaria,Member,110994.0,Member,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,178.0,80.0,True
1312,9926,CHN,China,2020-03-25,81631.0,3285.0,79.17,1439323774,15308.712,0.752,China,9596960.0,CHN2020-03-25,2020-03-25,CHN,China,2020-03-25,0.752,Bulgaria,Member,110994.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,545.0,44.0,True
1313,9933,CHN,China,2020-04-01,82295.0,3310.0,73.61,1439323774,15308.712,0.752,China,9596960.0,CHN2020-04-01,2020-04-01,CHN,China,2020-04-01,0.752,Bulgaria,Member,110994.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,150.0,4.0,China,BRICS,664.0,25.0,True
1319,9975,CHN,China,2020-05-13,84018.0,4637.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-05-13,2020-05-13,CHN,China,2020-05-13,0.752,Bulgaria,Member,110994.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,50.0,0.0,True
1320,9982,CHN,China,2020-05-20,84065.0,4638.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-05-20,2020-05-20,CHN,China,2020-05-20,0.752,Bulgaria,Member,110994.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,47.0,1.0,True
1321,9989,CHN,China,2020-05-27,84103.0,4638.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-05-27,2020-05-27,CHN,China,2020-05-27,0.752,Bulgaria,Member,110994.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,38.0,0.0,True
1322,9996,CHN,China,2020-06-03,84159.0,4638.0,78.24,1439323774,15308.712,0.752,China,9596960.0,CHN2020-06-03,2020-06-03,CHN,China,2020-06-03,0.752,Bulgaria,Member,110994.0,Member,2020-06-03,22,Jun,Wednesday,155,20200603,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,56.0,0.0,True
1323,10003,CHN,China,2020-06-10,84198.0,4638.0,78.24,1439323774,15308.712,0.752,China,9596960.0,CHN2020-06-10,2020-06-10,CHN,China,2020-06-10,0.752,Bulgaria,Member,110994.0,Member,2020-06-10,23,Jun,Wednesday,162,20200610,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,39.0,0.0,True
1324,10010,CHN,China,2020-06-17,84422.0,4638.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-06-17,2020-06-17,CHN,China,2020-06-17,0.752,Bulgaria,Member,110994.0,Member,2020-06-17,24,Jun,Wednesday,169,20200617,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,224.0,0.0,True
1325,10017,CHN,China,2020-06-24,84653.0,4640.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-06-24,2020-06-24,CHN,China,2020-06-24,0.752,Bulgaria,Member,110994.0,Member,2020-06-24,25,Jun,Wednesday,176,20200624,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,231.0,2.0,True
1326,10024,CHN,China,2020-07-01,84785.0,4641.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-07-01,2020-07-01,CHN,China,2020-07-01,0.752,Bulgaria,Member,110994.0,Member,2020-07-01,26,Jul,Wednesday,183,20200701,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,132.0,1.0,True
1327,10031,CHN,China,2020-07-08,84917.0,4641.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-07-08,2020-07-08,CHN,China,2020-07-08,0.752,Bulgaria,Member,110994.0,Member,2020-07-08,27,Jul,Wednesday,190,20200708,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,132.0,0.0,True
1328,10038,CHN,China,2020-07-15,85226.0,4642.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-07-15,2020-07-15,CHN,China,2020-07-15,0.752,Bulgaria,Member,110994.0,Member,2020-07-15,28,Jul,Wednesday,197,20200715,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,309.0,1.0,True
1329,10045,CHN,China,2020-07-22,85771.0,4648.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-07-22,2020-07-22,CHN,China,2020-07-22,0.752,Bulgaria,Member,110994.0,Member,2020-07-22,29,Jul,Wednesday,204,20200722,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,545.0,6.0,True
1330,10052,CHN,China,2020-07-29,86990.0,4657.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-07-29,2020-07-29,CHN,China,2020-07-29,0.752,Bulgaria,Member,110994.0,Member,2020-07-29,30,Jul,Wednesday,211,20200729,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,1219.0,9.0,True
1331,10059,CHN,China,2020-08-05,88206.0,4676.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-08-05,2020-08-05,CHN,China,2020-08-05,0.752,Bulgaria,Member,110994.0,Member,2020-08-05,31,Aug,Wednesday,218,20200805,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,1216.0,19.0,True
1332,10066,CHN,China,2020-08-12,88964.0,4693.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-08-12,2020-08-12,CHN,China,2020-08-12,0.752,Bulgaria,Member,110994.0,Member,2020-08-12,32,Aug,Wednesday,225,20200812,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,758.0,17.0,True
1333,10073,CHN,China,2020-08-19,89494.0,4705.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-08-19,2020-08-19,CHN,China,2020-08-19,0.752,Bulgaria,Member,110994.0,Member,2020-08-19,33,Aug,Wednesday,232,20200819,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,530.0,12.0,True
1334,10080,CHN,China,2020-08-26,89752.0,4712.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-08-26,2020-08-26,CHN,China,2020-08-26,0.752,Bulgaria,Member,110994.0,Member,2020-08-26,34,Aug,Wednesday,239,20200826,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,258.0,7.0,True
1335,10087,CHN,China,2020-09-02,89934.0,4724.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-09-02,2020-09-02,CHN,China,2020-09-02,0.752,Bulgaria,Member,110994.0,Member,2020-09-02,35,Sep,Wednesday,246,20200902,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,182.0,12.0,True
1336,10094,CHN,China,2020-09-09,90087.0,4733.0,78.24,1439323774,15308.712,0.752,China,9596960.0,CHN2020-09-09,2020-09-09,CHN,China,2020-09-09,0.752,Bulgaria,Member,110994.0,Member,2020-09-09,36,Sep,Wednesday,253,20200909,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,153.0,9.0,True
1337,10101,CHN,China,2020-09-16,90243.0,4736.0,81.94,1439323774,15308.712,0.752,China,9596960.0,CHN2020-09-16,2020-09-16,CHN,China,2020-09-16,0.752,Bulgaria,Member,110994.0,Member,2020-09-16,37,Sep,Wednesday,260,20200916,True,0.0,0.0,0.1,150.0,4.0,China,BRICS,156.0,3.0,True
1342,10155,COL,Colombia,2020-03-25,378.0,3.0,87.96,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-03-25,2020-03-25,COL,Colombia,2020-03-25,0.747,Bulgaria,Member,110994.0,Member,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.0,0.0,0.0,44.7,4.0,,All_Others,313.0,,True
1343,10162,COL,Colombia,2020-04-01,906.0,16.0,87.96,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-04-01,2020-04-01,COL,Colombia,2020-04-01,0.747,Bulgaria,Member,110994.0,Member,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.0,0.0,0.0,44.7,4.0,,All_Others,528.0,13.0,True
1344,10169,COL,Colombia,2020-04-08,1780.0,50.0,87.96,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-04-08,2020-04-08,COL,Colombia,2020-04-08,0.747,Bulgaria,Member,110994.0,Member,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.0,0.0,0.0,44.7,4.0,,All_Others,874.0,34.0,True
1345,10176,COL,Colombia,2020-04-15,2979.0,127.0,84.26,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-04-15,2020-04-15,COL,Colombia,2020-04-15,0.747,Bulgaria,Member,110994.0,Member,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.0,0.0,0.0,44.7,4.0,,All_Others,1199.0,77.0,True
1346,10183,COL,Colombia,2020-04-22,4149.0,196.0,84.26,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-04-22,2020-04-22,COL,Colombia,2020-04-22,0.747,Bulgaria,Member,110994.0,Member,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.0,0.0,0.0,44.7,4.0,,All_Others,1170.0,69.0,True
1347,10190,COL,Colombia,2020-04-29,5949.0,269.0,90.74,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-04-29,2020-04-29,COL,Colombia,2020-04-29,0.747,Bulgaria,Member,110994.0,Member,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.0,0.0,0.0,44.7,5.0,,All_Others,1800.0,73.0,True
1348,10197,COL,Colombia,2020-05-06,8613.0,378.0,87.04,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-05-06,2020-05-06,COL,Colombia,2020-05-06,0.747,Bulgaria,Member,110994.0,Member,2020-05-06,18,May,Wednesday,127,20200506,True,0.0,0.0,0.0,44.7,4.0,,All_Others,2664.0,109.0,True
1349,10204,COL,Colombia,2020-05-13,12272.0,493.0,87.04,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-05-13,2020-05-13,COL,Colombia,2020-05-13,0.747,Bulgaria,Member,110994.0,Member,2020-05-13,19,May,Wednesday,134,20200513,True,0.0,0.0,0.0,44.7,4.0,,All_Others,3659.0,115.0,True
1350,10211,COL,Colombia,2020-05-20,16935.0,613.0,87.04,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-05-20,2020-05-20,COL,Colombia,2020-05-20,0.747,Bulgaria,Member,110994.0,Member,2020-05-20,20,May,Wednesday,141,20200520,True,0.0,0.0,0.0,44.7,4.0,,All_Others,4663.0,120.0,True
1351,10218,COL,Colombia,2020-05-27,23003.0,776.0,87.04,50882884,13254.949,0.747,Colombia,1138910.0,COL2020-05-27,2020-05-27,COL,Colombia,2020-05-27,0.747,Bulgaria,Member,110994.0,Member,2020-05-27,21,May,Wednesday,148,20200527,True,0.0,0.0,0.0,44.7,4.0,,All_Others,6068.0,163.0,True
