,Unnamed: 0,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),DATE_RD,DATE_CD,Country_CD,European Union,Area (km²),Population Density,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,AreaKM2,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
6379,6841,USA,United States,2020-04-15,609516.0,26057.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,0.0018414233406417,0.0,,,4.0,United States,US,210707.0,13162.0,True
6380,6842,USA,United States,2020-04-22,825041.0,45063.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0024925510641007,0.1,,,4.0,United States,US,215525.0,19006.0,True
6381,6843,USA,United States,2020-04-29,1012583.0,58355.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0030591386781266,0.1,,,4.0,United States,US,187542.0,13292.0,True
6382,6844,USA,United States,2020-05-06,1204475.0,71078.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0036388681810148,0.1,,,4.0,United States,US,191892.0,12723.0,True
6383,6845,USA,United States,2020-05-13,1369964.0,82387.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0041388309501947,0.1,,,4.0,United States,US,165489.0,11309.0,True
6384,6846,USA,United States,2020-05-20,1528568.0,91921.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0046179932814857,0.1,,,4.0,United States,US,158604.0,9534.0,True
6385,6847,USA,United States,2020-05-27,1681212.0,98916.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0050791497144734,0.1,,,4.0,United States,US,152644.0,6995.0,True
6386,6848,USA,United States,2020-06-03,1831821.0,106181.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0055341581603726,0.1,,,4.0,United States,US,150609.0,7265.0,True
6387,6849,USA,United States,2020-06-10,1979850.0,112006.0,72.69,331002647,54225.446,0.924,United States,9631420.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0059813721066707,0.1,,,4.0,United States,US,148029.0,5825.0,True
6435,6901,URY,Uruguay,2020-04-08,417.0,7.0,72.22,3473727,20551.409,0.804,Uruguay,176220.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,0.0001200439758219,0.0,,,4.0,,All_Others,87.0,6.0,True
6462,6930,UZB,Uzbekistan,2020-03-25,55.0,,80.56,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,1.6433019505486225e-06,,,,4.0,,All_Others,39.0,,True
6463,6931,UZB,Uzbekistan,2020-04-01,173.0,2.0,90.74,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,5.168931589907485e-06,0.0,,,5.0,,All_Others,118.0,,True
6464,6932,UZB,Uzbekistan,2020-04-08,504.0,2.0,90.74,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,1.5058621510481922e-05,0.0,,,5.0,,All_Others,331.0,0.0,True
6465,6933,UZB,Uzbekistan,2020-04-15,1165.0,4.0,90.74,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,3.480812313434809e-05,0.0,,,5.0,,All_Others,661.0,2.0,True
6466,6934,UZB,Uzbekistan,2020-04-22,1692.0,6.0,90.74,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,5.055394364233216e-05,0.0,,,5.0,,All_Others,527.0,2.0,True
6467,6935,UZB,Uzbekistan,2020-04-29,1939.0,8.0,96.3,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,5.793386331115961e-05,0.0,,,5.0,,All_Others,247.0,2.0,True
6468,6936,UZB,Uzbekistan,2020-05-06,2207.0,10.0,96.3,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,6.594122554292381e-05,0.0,,,5.0,,All_Others,268.0,2.0,True
6469,6937,UZB,Uzbekistan,2020-05-13,2547.0,10.0,88.89,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,7.609981941904257e-05,0.0,,,4.0,,All_Others,340.0,0.0,True
6470,6938,UZB,Uzbekistan,2020-05-20,2880.0,13.0,86.11,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,8.604926577418241e-05,0.0,,,4.0,,All_Others,333.0,3.0,True
6471,6939,UZB,Uzbekistan,2020-05-27,3333.0,14.0,86.11,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,9.958409820324652e-05,0.0,,,4.0,,All_Others,453.0,1.0,True
6472,6940,UZB,Uzbekistan,2020-06-03,3769.0,15.0,81.94,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0001126110009385,0.0,,,4.0,,All_Others,436.0,1.0,True
6473,6941,UZB,Uzbekistan,2020-06-10,4547.0,18.0,76.39,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0001358562539844,0.0,,,4.0,,All_Others,778.0,3.0,True
6483,6951,UZB,Uzbekistan,2020-08-19,36760.0,245.0,74.07,33469199,6253.104,0.71,Uzbekistan,447400.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0010983232673121,0.0,,,4.0,,All_Others,4545.0,37.0,True
6519,6991,VEN,Venezuela,2020-03-18,33.0,,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-03-18,,,,,,2020-03-18,11,Mar,Wednesday,78,20200318,True,,1.160503099897197e-06,,,,4.0,,All_Others,,,True
6520,6992,VEN,Venezuela,2020-03-25,91.0,,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,3.2001752148680283e-06,,,,4.0,,All_Others,58.0,,True
6521,6993,VEN,Venezuela,2020-04-01,135.0,3.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,4.747512681397624e-06,0.0,,,4.0,,All_Others,44.0,,True
6522,6994,VEN,Venezuela,2020-04-08,166.0,7.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,5.8376822600889305e-06,0.0,,,4.0,,All_Others,31.0,4.0,True
6523,6995,VEN,Venezuela,2020-04-15,193.0,9.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,6.787184796368456e-06,0.0,,,4.0,,All_Others,27.0,2.0,True
6524,6996,VEN,Venezuela,2020-04-22,285.0,10.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,1.0022526771839427e-05,0.0,,,4.0,,All_Others,92.0,1.0,True
6525,6997,VEN,Venezuela,2020-04-29,329.0,10.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,1.1569864238369024e-05,0.0,,,4.0,,All_Others,44.0,0.0,True
6526,6998,VEN,Venezuela,2020-05-06,367.0,10.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,1.2906201141280948e-05,0.0,,,4.0,,All_Others,38.0,0.0,True
6527,6999,VEN,Venezuela,2020-05-13,423.0,10.0,85.19,28435943,16745.022,0.761,Venezuela,912050.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,1.487553973504589e-05,0.0,,,4.0,,All_Others,56.0,0.0,True
6528,7000,VEN,Venezuela,2020-05-20,749.0,10.0,85.19,28435943,16745.022,0.761,Venezuela,912050.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,2.633990369160608e-05,0.0,,,4.0,,All_Others,326.0,0.0,True
6529,7001,VEN,Venezuela,2020-05-27,1211.0,11.0,85.19,28435943,16745.022,0.761,Venezuela,912050.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,4.258694709016683e-05,0.0,,,4.0,,All_Others,462.0,1.0,True
6530,7002,VEN,Venezuela,2020-06-03,1819.0,18.0,81.48,28435943,16745.022,0.761,Venezuela,912050.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,6.396833753675761e-05,0.0,,,4.0,,All_Others,608.0,7.0,True
6531,7003,VEN,Venezuela,2020-06-10,2632.0,23.0,81.48,28435943,16745.022,0.761,Venezuela,912050.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,9.25589139069522e-05,0.0,,,4.0,,All_Others,813.0,5.0,True
6532,7004,VEN,Venezuela,2020-06-17,3150.0,27.0,72.22,28435943,16745.022,0.761,Venezuela,912050.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0001107752958992,0.0,,,4.0,,All_Others,518.0,4.0,True
6533,7005,VEN,Venezuela,2020-06-24,4186.0,35.0,87.04,28435943,16745.022,0.761,Venezuela,912050.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0001472080598839,0.0,,,4.0,,All_Others,1036.0,8.0,True
6534,7006,VEN,Venezuela,2020-07-01,5832.0,51.0,87.04,28435943,16745.022,0.761,Venezuela,912050.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0002050925478363,0.0,,,4.0,,All_Others,1646.0,16.0,True
6535,7007,VEN,Venezuela,2020-07-08,7693.0,71.0,87.04,28435943,16745.022,0.761,Venezuela,912050.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0002705378893184,0.0,,,4.0,,All_Others,1861.0,20.0,True
6536,7008,VEN,Venezuela,2020-07-15,10010.0,96.0,87.04,28435943,16745.022,0.761,Venezuela,912050.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0003520192736354,0.0,,,4.0,,All_Others,2317.0,25.0,True
6537,7009,VEN,Venezuela,2020-07-22,12774.0,120.0,86.11,28435943,16745.022,0.761,Venezuela,912050.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.000449220199942,0.0,,,4.0,,All_Others,2764.0,24.0,True
6538,7010,VEN,Venezuela,2020-07-29,16571.0,151.0,86.11,28435943,16745.022,0.761,Venezuela,912050.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0005827483899514,0.0,,,4.0,,All_Others,3797.0,31.0,True
6539,7011,VEN,Venezuela,2020-08-05,21438.0,187.0,86.11,28435943,16745.022,0.761,Venezuela,912050.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0007539050138059,0.0,,,4.0,,All_Others,4867.0,36.0,True
6540,7012,VEN,Venezuela,2020-08-12,27938.0,238.0,86.11,28435943,16745.022,0.761,Venezuela,912050.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.000982488957725,0.0,,,4.0,,All_Others,6500.0,51.0,True
6541,7013,VEN,Venezuela,2020-08-19,35697.0,297.0,86.11,28435943,16745.022,0.761,Venezuela,912050.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0012553478532433,0.0,,,4.0,,All_Others,7759.0,59.0,True
6542,7014,VEN,Venezuela,2020-08-26,41158.0,343.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.001447393532896,0.0,,,4.0,,All_Others,5461.0,46.0,True
6543,7015,VEN,Venezuela,2020-09-02,47756.0,391.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0016794238193542,0.0,,,4.0,,All_Others,6598.0,48.0,True
6544,7016,VEN,Venezuela,2020-09-09,55563.0,444.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0019539707193814,0.0,,,4.0,,All_Others,7807.0,53.0,True
6545,7017,VEN,Venezuela,2020-09-16,62655.0,502.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0022033733855775,0.0,,,4.0,,All_Others,7092.0,58.0,True
6546,7018,VEN,Venezuela,2020-09-23,68453.0,564.0,82.41,28435943,16745.022,0.761,Venezuela,912050.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0024072702635534,0.0,,,4.0,,All_Others,5798.0,62.0,True
6547,7019,VEN,Venezuela,2020-09-30,74363.0,621.0,87.96,28435943,16745.022,0.761,Venezuela,912050.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0026151058187168,0.0,,,4.0,,All_Others,5910.0,57.0,True
6560,7035,VNM,Vietnam,2020-04-01,212.0,,96.3,97338583,6171.884,0.694,Vietnam,329560.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,2.1779647234026407e-06,,,,5.0,,All_Others,75.0,,True
6561,7036,VNM,Vietnam,2020-04-08,251.0,,96.3,97338583,6171.884,0.694,Vietnam,329560.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,2.578628045160674e-06,,,,5.0,,All_Others,39.0,,True
6562,7037,VNM,Vietnam,2020-04-15,268.0,,86.57,97338583,6171.884,0.694,Vietnam,329560.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,2.7532761597731496e-06,,,,4.0,,All_Others,17.0,,True
6563,7038,VNM,Vietnam,2020-04-22,268.0,,77.78,97338583,6171.884,0.694,Vietnam,329560.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,2.7532761597731496e-06,,,,4.0,,All_Others,0.0,,True
6564,7039,VNM,Vietnam,2020-04-29,270.0,,75.0,97338583,6171.884,0.694,Vietnam,329560.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,2.7738229967863824e-06,,,,4.0,,All_Others,2.0,,True
6577,7052,VNM,Vietnam,2020-07-29,433.0,,75.0,97338583,6171.884,0.694,Vietnam,329560.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,4.448390213364828e-06,,,,4.0,,All_Others,32.0,,True
6578,7053,VNM,Vietnam,2020-08-05,672.0,8.0,75.46,97338583,6171.884,0.694,Vietnam,329560.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,6.9037372364461065e-06,0.0,,,4.0,,All_Others,239.0,,True
6579,7054,VNM,Vietnam,2020-08-12,866.0,17.0,78.24,97338583,6171.884,0.694,Vietnam,329560.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,8.896780426729655e-06,0.0,,,4.0,,All_Others,194.0,9.0,True
6580,7055,VNM,Vietnam,2020-08-19,989.0,25.0,74.54,97338583,6171.884,0.694,Vietnam,329560.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,1.0160410903043452e-05,0.0,,,4.0,,All_Others,123.0,8.0,True
6581,7056,VNM,Vietnam,2020-08-26,1029.0,27.0,74.54,97338583,6171.884,0.694,Vietnam,329560.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,1.05713476433081e-05,0.0,,,4.0,,All_Others,40.0,2.0,True
6582,7057,VNM,Vietnam,2020-09-02,1044.0,34.0,74.54,97338583,6171.884,0.694,Vietnam,329560.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,1.0725448920907344e-05,0.0,,,4.0,,All_Others,15.0,7.0,True
6583,7058,VNM,Vietnam,2020-09-09,1054.0,35.0,74.54,97338583,6171.884,0.694,Vietnam,329560.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,1.0828183105973508e-05,0.0,,,4.0,,All_Others,10.0,1.0,True
6584,7059,VNM,Vietnam,2020-09-16,1063.0,35.0,74.54,97338583,6171.884,0.694,Vietnam,329560.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,1.0920643872533051e-05,0.0,,,4.0,,All_Others,9.0,0.0,True
6585,7060,VNM,Vietnam,2020-09-23,1068.0,35.0,74.54,97338583,6171.884,0.694,Vietnam,329560.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,1.0972010965066136e-05,0.0,,,4.0,,All_Others,5.0,0.0,True
6618,7097,ZMB,Zambia,2020-05-06,139.0,4.0,70.83,18383956,3689.251,0.588,Zambia,752614.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,7.560940637586382e-06,0.0,,,4.0,,All_Others,44.0,1.0,True
6641,7122,ZWE,Zimbabwe,2020-04-01,8.0,1.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,5.382519876468477e-07,0.1,,,4.0,,All_Others,6.0,0.0,True
6642,7123,ZWE,Zimbabwe,2020-04-08,10.0,1.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,6.728149845585597e-07,0.1,,,4.0,,All_Others,2.0,0.0,True
6643,7124,ZWE,Zimbabwe,2020-04-15,17.0,3.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,1.1437854737495514e-06,0.2,,,4.0,,All_Others,7.0,2.0,True
6644,7125,ZWE,Zimbabwe,2020-04-22,28.0,3.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,1.8838819567639672e-06,0.1,,,4.0,,All_Others,11.0,0.0,True
6645,7126,ZWE,Zimbabwe,2020-04-29,32.0,4.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,2.153007950587391e-06,0.1,,,4.0,,All_Others,4.0,1.0,True
6646,7127,ZWE,Zimbabwe,2020-05-06,34.0,4.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,2.287570947499103e-06,0.1,,,4.0,,All_Others,2.0,0.0,True
6647,7128,ZWE,Zimbabwe,2020-05-13,37.0,4.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,2.4894154428666707e-06,0.1,,,4.0,,All_Others,3.0,0.0,True
6648,7129,ZWE,Zimbabwe,2020-05-20,46.0,4.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,3.0949489289693744e-06,0.1,,,4.0,,All_Others,9.0,0.0,True
6649,7130,ZWE,Zimbabwe,2020-05-27,56.0,4.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,3.7677639135279353e-06,0.1,,,4.0,,All_Others,10.0,0.0,True
6650,7131,ZWE,Zimbabwe,2020-06-03,206.0,4.0,87.96,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,1.385998868190633e-05,0.0,,,4.0,,All_Others,150.0,0.0,True
6651,7132,ZWE,Zimbabwe,2020-06-10,314.0,4.0,70.37,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,2.112639051513877e-05,0.0,,,4.0,,All_Others,108.0,0.0,True
6652,7133,ZWE,Zimbabwe,2020-06-17,394.0,4.0,70.37,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,2.650891039160725e-05,0.0,,,4.0,,All_Others,80.0,0.0,True
6653,7134,ZWE,Zimbabwe,2020-06-24,525.0,6.0,70.37,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,3.5322786689324386e-05,0.0,,,4.0,,All_Others,131.0,2.0,True
6654,7135,ZWE,Zimbabwe,2020-07-01,591.0,7.0,70.37,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,3.976336558741088e-05,0.0,,,4.0,,All_Others,66.0,1.0,True
6655,7136,ZWE,Zimbabwe,2020-07-08,787.0,9.0,76.85,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,5.295053928475865e-05,0.0,,,4.0,,All_Others,196.0,2.0,True
6656,7137,ZWE,Zimbabwe,2020-07-15,1034.0,19.0,76.85,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,6.956906940335508e-05,0.0,,,4.0,,All_Others,247.0,10.0,True
6657,7138,ZWE,Zimbabwe,2020-07-22,1820.0,26.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0001224523271896,0.0,,,4.0,,All_Others,786.0,7.0,True
6658,7139,ZWE,Zimbabwe,2020-07-29,2817.0,40.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0001895319811501,0.0,,,4.0,,All_Others,997.0,14.0,True
6659,7140,ZWE,Zimbabwe,2020-08-05,4221.0,81.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0002839952049821,0.0,,,4.0,,All_Others,1404.0,41.0,True
6660,7141,ZWE,Zimbabwe,2020-08-12,4818.0,104.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0003241622595603,0.0,,,4.0,,All_Others,597.0,23.0,True
6661,7142,ZWE,Zimbabwe,2020-08-19,5378.0,141.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0003618398986955,0.0,,,4.0,,All_Others,560.0,37.0,True
6662,7143,ZWE,Zimbabwe,2020-08-26,6196.0,166.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0004168761644324,0.0,,,4.0,,All_Others,818.0,25.0,True
6663,7144,ZWE,Zimbabwe,2020-09-02,6559.0,203.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0004412993483719,0.0,,,4.0,,All_Others,363.0,37.0,True
6664,7145,ZWE,Zimbabwe,2020-09-09,7388.0,218.0,80.56,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0004970757105918,0.0,,,4.0,,All_Others,829.0,15.0,True
6665,7146,ZWE,Zimbabwe,2020-09-16,7576.0,224.0,76.85,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0005097246323015,0.0,,,4.0,,All_Others,188.0,6.0,True
6666,7147,ZWE,Zimbabwe,2020-09-23,7711.0,226.0,76.85,14862927,1899.775,0.535,Zimbabwe,390580.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0005188076345931,0.0,,,4.0,,All_Others,135.0,2.0,True
